id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
108746,15796074,P'an,682,France,Male,30.0,5,137687.72,1,1,0,82522.93,0
49315,15765311,Macartney,684,Spain,Male,37.0,8,0.0,1,1,1,115733.48,0
110518,15686959,Nwachinemelu,850,Germany,Male,32.0,6,142400.29,1,1,0,110593.28,0
3906,15697574,Chidimma,741,France,Male,38.0,1,99516.7,1,1,1,129813.13,0
77693,15688963,Lucchesi,756,Germany,Male,35.0,1,133698.54,1,1,1,185547.73,0
74394,15661034,Ngozichukwuka,813,France,Female,46.0,7,0.0,2,0,1,187976.88,0
66522,15683522,Hs?,792,France,Female,47.0,4,0.0,2,1,0,130189.39,0
12474,15630363,Teng,608,Spain,Male,58.0,1,0.0,2,1,0,154486.01,1
127733,15584091,Piccio,681,France,Female,47.0,9,0.0,2,1,1,33759.41,0
27601,15707596,Ts'ui,732,France,Male,36.0,8,0.0,2,1,1,82647.65,0
154931,15605531,Cremonesi,746,France,Male,42.0,6,0.0,1,0,0,149927.99,1
55278,15634262,Pinto,591,Spain,Male,28.0,1,113873.23,1,1,1,155711.64,0
44954,15792668,Onio,569,Germany,Male,39.0,2,124577.33,2,1,1,166588.76,0
52816,15678058,Mazzi,724,France,Male,39.0,6,0.0,2,1,1,117840.62,0
71985,15746749,Fleming,681,Spain,Male,34.0,3,0.0,2,0,1,59679.9,0
12753,15604020,Palerma,723,Spain,Male,40.0,5,0.0,1,1,1,54394.38,1
70006,15796790,H?,743,Spain,Male,38.0,3,0.0,2,1,1,131736.23,0
58523,15641389,Shih,614,France,Male,34.0,9,61825.5,1,1,1,100335.55,0
24661,15753895,Hsieh,599,France,Female,34.0,6,153036.69,1,1,0,133683.31,0
83602,15762238,Ch'ang,636,France,Female,55.0,4,0.0,1,1,0,27345.18,1
70911,15742834,Liao,638,France,Female,54.0,7,0.0,2,1,1,109608.81,0
60703,15723250,Nwabugwu,468,France,Female,44.0,2,143390.51,1,1,0,184843.77,1
22718,15658890,Shih,569,France,Male,34.0,3,0.0,2,1,0,157959.17,0
110836,15592854,Garcia,705,France,Female,30.0,3,113736.27,1,0,1,196864.61,0
163314,15644796,White,529,France,Female,38.0,9,0.0,2,1,0,167087.09,0
2783,15632069,Kazantsev,778,France,Male,30.0,8,125211.55,2,1,1,144496.07,0
104841,15690175,Kao,712,France,Female,27.0,3,0.0,2,1,1,173844.89,0
69572,15636454,Nwankwo,581,France,Male,38.0,9,0.0,2,1,0,181918.26,0
133680,15793491,Cherkasova,714,Germany,Male,26.0,3,119545.48,2,0,0,65482.94,0
21915,15670889,Smith,646,France,Female,57.0,1,0.0,1,1,0,176730.02,1
87384,15801605,Rizzo,626,Spain,Male,43.0,7,0.0,2,0,1,10096.25,0
98551,15645103,Graham,700,France,Female,47.0,5,0.0,3,1,0,92797.23,0
10740,15631756,Gallo,589,France,Male,36.0,0,107379.68,2,1,0,84460.18,0
94050,15589017,Hsia,628,Germany,Male,38.0,4,102050.47,2,1,1,57862.88,0
135729,15669169,Calabresi,595,Germany,Male,27.0,6,86616.35,1,1,0,184524.74,0
32092,15660475,Ndubueze,554,France,Female,54.0,4,0.0,1,0,0,73882.49,0
18460,15615012,Uspenskaya,714,France,Female,34.0,4,0.0,2,0,0,146794.46,0
56519,15654700,Fallaci,523,France,Male,38.0,0,102967.41,2,1,0,128702.1,0
72673,15568106,Pisani,677,Spain,Male,60.0,4,0.0,2,0,1,126395.79,0
69031,15628112,Nwabugwu,669,France,Female,45.0,3,0.0,1,1,0,143317.28,1
96969,15729246,Cawker,705,Spain,Male,24.0,6,132077.48,1,1,0,179435.21,0
68685,15689328,Harrison,605,Germany,Male,48.0,9,114169.16,1,0,0,173273.2,1
3899,15574761,Laidley,618,France,Female,28.0,3,0.0,2,1,1,96546.55,0
21564,15652626,Lu,652,Germany,Male,42.0,9,146888.76,1,1,0,166677.5,1
151846,15664759,Padovano,834,France,Male,33.0,6,128396.65,2,1,0,67931.64,0
158405,15614962,Frolova,685,France,Male,45.0,2,76190.48,2,1,1,151401.33,0
32485,15697480,Menkens,731,France,Male,30.0,7,0.0,1,0,0,143086.09,0
110809,15742854,Liao,513,France,Male,42.0,5,0.0,1,0,1,169361.89,1
77578,15777893,Y?an,675,France,Male,36.0,5,0.0,2,1,0,176750.81,0
109480,15597900,Uvarova,595,France,Male,29.0,4,0.0,2,1,1,132908.89,0
100044,15752731,Manna,639,France,Female,43.0,4,121863.61,2,1,1,77951.84,0
118349,15593510,Tung,648,Spain,Male,30.0,5,0.0,2,1,1,80552.24,0
37701,15580146,Hung,738,France,Male,40.0,0,0.0,2,0,0,41970.72,0
80341,15641490,Chu,745,France,Male,37.0,8,0.0,2,1,1,16081.62,0
30787,15583090,H?,683,Spain,Female,34.0,9,0.0,2,1,0,168820.5,0
93419,15641822,Nucci,645,France,Male,39.0,6,0.0,2,0,0,177638.87,0
157809,15672920,Onyemauchechukwu,667,Spain,Male,28.0,7,0.0,2,1,0,142763.93,0
62696,15655903,Michael,613,Spain,Female,34.0,6,107980.37,1,1,1,119374.74,0
51014,15591766,Crawford,606,Spain,Female,25.0,4,121166.89,2,0,1,115288.24,0
105994,15771856,Hsia,598,France,Male,32.0,9,108732.64,1,1,0,85422.36,0
23540,15753679,Mullawirraburka,774,France,Female,24.0,4,0.0,2,1,1,162809.2,0
22059,15757310,Walker,707,Germany,Male,43.0,10,91938.31,2,0,0,166650.9,0
96630,15575445,Ferguson,629,Spain,Female,39.0,0,150148.51,1,0,0,6936.27,1
22308,15714789,Zikoranachukwudimma,693,France,Male,43.0,6,0.0,1,1,1,105986.06,0
131939,15697460,Smith,712,France,Male,71.0,6,154902.93,1,0,1,157891.03,0
78224,15642022,Zito,758,Spain,Male,34.0,3,0.0,2,0,1,47972.65,0
138030,15666887,Nnonso,582,France,Male,56.0,2,0.0,1,1,0,115022.02,1
95962,15791304,Ch'ang,704,Germany,Male,37.0,7,165413.43,1,0,0,35279.74,0
33179,15576683,Lo Duca,683,France,Male,51.0,7,0.0,1,1,1,72993.65,1
3414,15574876,Okwuoma,564,France,Male,36.0,7,110189.69,1,0,0,147700.27,0
29006,15807933,Rizzo,676,Germany,Male,39.0,4,121532.1,2,1,1,153392.38,0
125754,15753831,Olisaemeka,686,France,Female,34.0,9,0.0,2,1,1,177737.07,0
114374,15662085,Nwachinemelu,706,Spain,Male,50.0,3,0.0,1,1,0,152740.24,1
101144,15753541,Fanucci,715,Spain,Female,42.0,7,0.0,2,1,1,95857.98,0
104354,15589323,Achebe,756,Spain,Female,37.0,9,150777.1,1,1,1,79871.16,0
136921,15628298,Craig,685,Spain,Female,40.0,8,0.0,2,1,0,103898.59,0
7519,15792325,Chialuka,553,Spain,Male,34.0,8,116079.92,2,1,0,7905.06,0
78987,15653547,Ikedinachukwu,640,France,Male,34.0,1,0.0,2,0,0,119374.74,0
30759,15729557,Ogg,613,France,Male,24.0,4,0.0,1,1,1,166694.01,0
49878,15695499,Chinwemma,667,France,Female,45.0,10,103821.47,2,1,0,77878.62,0
60185,15690164,Manna,599,France,Male,66.0,8,0.0,2,0,1,138882.98,0
131615,15690670,Onyekachi,733,Spain,Female,49.0,8,0.0,2,1,1,152985.81,0
64466,15664754,Nwabugwu,616,Spain,Male,37.0,2,0.0,2,0,1,100941.57,0
70431,15573926,Lung,735,France,Female,38.0,7,86131.71,2,0,0,93478.96,0
77683,15756871,Capon,512,Spain,Male,39.0,3,0.0,2,0,1,134878.19,0
146712,15788291,Bischof,651,France,Male,29.0,9,113348.14,1,1,0,88958.49,0
42955,15724444,Chidubem,613,France,Female,49.0,5,0.0,2,1,1,28640.97,0
124727,15691504,Yusupova,619,Germany,Female,33.0,8,124099.13,1,1,0,23904.52,0
50635,15605036,Liao,678,France,Male,28.0,9,0.0,2,1,1,78744.39,0
154897,15740630,Pisani,637,Spain,Male,31.0,7,0.0,2,0,0,158750.53,0
124999,15641490,Manna,741,Spain,Female,25.0,2,0.0,1,1,0,74850.94,0
2481,15737408,Efremova,721,France,Male,37.0,5,0.0,2,0,0,162922.65,0
59643,15705899,Manna,668,France,Male,31.0,9,0.0,1,1,1,116973.48,1
147303,15699195,Shen,698,France,Female,35.0,2,110949.41,1,1,0,168515.61,1
106382,15594450,Udegbulam,716,Spain,Male,37.0,5,128207.23,1,1,1,171345.02,0
59842,15764195,O'Donnell,665,Germany,Female,22.0,4,122552.33,2,1,1,64539.64,0
23046,15699078,Okwudiliolisa,624,Germany,Female,41.0,8,133906.08,1,1,0,173779.42,1
110791,15802274,Lu,829,France,Male,33.0,3,95984.69,1,0,1,121164.6,0
107517,15589869,Tang,437,France,Male,47.0,9,111634.29,2,1,0,166440.32,0
118798,15586974,Ugochukwutubelum,595,Germany,Female,44.0,5,118079.47,2,0,1,143952.24,1
107423,15696812,Genovese,637,Germany,Male,43.0,10,99844.68,1,1,0,146652.11,1
39291,15576723,Ts'ai,740,France,Male,37.0,7,0.0,2,1,1,194270.91,0
103231,15682268,Chiekwugo,647,Germany,Male,35.0,4,118613.32,1,1,1,140765.91,0
119915,15701109,Andreyev,485,France,Female,35.0,7,0.0,1,1,1,185211.28,0
8236,15638272,Tsou,699,Spain,Male,34.0,7,0.0,1,1,0,25338.24,0
107766,15719377,Dickson,597,Spain,Male,40.0,1,0.0,2,1,0,175893.53,0
56646,15689413,Onwuatuegwu,596,Germany,Female,41.0,3,141789.57,4,1,0,144872.55,1
3222,15701166,Milanesi,678,France,Male,41.0,7,0.0,2,1,0,134794.02,0
47286,15761047,H?,724,Germany,Female,31.0,2,160997.54,2,0,0,64831.36,1
25671,15801351,Zuyeva,703,Germany,Female,53.0,5,153313.67,1,1,0,61623.19,1
73262,15754849,Pirozzi,725,France,Male,27.0,8,0.0,1,1,1,160548.12,0
25287,15641595,Scott,667,France,Male,37.0,5,0.0,2,1,1,154844.37,0
157042,15765257,Ts'ao,763,Germany,Female,41.0,5,84535.65,1,1,0,184839.5,1
3142,15645200,Tseng,589,Germany,Male,34.0,8,132944.52,1,1,1,162756.29,0
53614,15691543,Dominguez,644,Spain,Male,42.0,1,0.0,2,0,1,152887.28,0
49661,15711489,Azikiwe,714,France,Male,44.0,0,0.0,1,1,0,114565.35,0
12993,15703820,Nnamdi,547,France,Male,37.0,8,0.0,2,0,1,135067.94,0
95555,15791326,Nnamdi,696,Spain,Male,34.0,3,0.0,2,0,1,188135.69,0
115599,15727353,Tillman,703,France,Female,48.0,9,124548.99,1,1,0,82870.75,1
25621,15640409,Carpenter,817,Germany,Male,30.0,0,89087.89,1,0,0,87941.85,0
147347,15640846,Chibueze,729,Germany,Male,40.0,5,113574.61,2,1,1,103396.08,0
8473,15769781,Nucci,564,France,Female,25.0,7,0.0,1,0,1,52404.47,0
35803,15771086,Lucciano,679,Germany,Male,42.0,2,92786.09,1,0,0,180692.33,0
158725,15609618,Fanucci,578,Germany,Male,28.0,9,154475.54,1,0,1,101300.94,1
162181,15727177,Iadanza,655,Germany,Male,38.0,1,106814.87,2,1,1,109092.17,0
42334,15785975,Mason,525,Spain,Female,60.0,6,0.0,2,1,1,168034.9,0
33821,15759038,T'ien,702,Spain,Female,54.0,6,0.0,2,0,1,63795.8,0
116103,15618774,Simpson,489,Germany,Female,47.0,2,154969.79,1,1,0,134901.34,1
141765,15772417,Ts'ui,712,France,Female,41.0,9,131355.37,1,1,1,63795.85,0
97171,15603883,Titheradge,594,Germany,Female,52.0,7,121355.99,1,0,0,138380.45,1
139102,15714391,Lai,674,France,Male,40.0,5,0.0,2,1,1,66006.75,0
22048,15780804,Dyer,695,France,Female,28.0,1,0.0,2,0,0,182628.9,0
133214,15785024,Warner,629,France,Female,40.0,9,137409.19,1,1,1,175877.7,0
77771,15734578,Ts'ui,581,France,Female,23.0,9,127785.17,1,1,1,124486.13,0
86459,15627251,Calabrese,709,Germany,Male,37.0,4,129748.54,1,0,0,162878.96,1
103392,15692718,Jackson,738,France,Female,33.0,7,0.0,2,0,1,69227.42,0
4807,15781298,Chukwualuka,695,Germany,Male,41.0,9,124577.33,1,1,0,106858.5,1
821,15617206,Chidiebere,614,Spain,Male,36.0,4,134583.94,1,1,1,71333.62,0
34903,15789865,Nnaife,674,France,Male,28.0,9,71902.52,1,0,1,190208.23,0
89094,15664204,Teng,744,Germany,Male,33.0,8,155062.8,1,0,1,135655.29,0
109208,15585855,Kuznetsova,841,Germany,Female,48.0,1,121681.91,1,0,1,191756.54,1
45296,15743075,Ko,653,France,Male,39.0,6,0.0,2,1,1,58883.91,0
844,15586976,Hampton,687,Spain,Male,43.0,9,0.0,1,1,1,104730.52,0
25719,15781534,Onwumelu,589,France,Female,34.0,5,0.0,1,1,0,71450.92,1
103387,15776947,Clements,714,France,Female,37.0,4,0.0,2,1,0,52327.57,0
32443,15644882,Watson,684,Spain,Male,52.0,8,78707.16,1,1,0,99398.36,1
24210,15682421,Talbot,683,France,Female,30.0,2,0.0,2,1,1,100496.84,0
155224,15654060,Onio,521,France,Male,31.0,5,0.0,2,1,1,170195.4,0
41110,15605341,Cocci,524,Spain,Female,52.0,8,0.0,1,0,1,85522.84,1
85597,15731553,Y?,678,France,Male,29.0,1,0.0,2,1,0,161353.96,0
18142,15799785,Ikemefuna,679,Spain,Female,45.0,4,0.0,1,0,1,121151.46,0
22134,15651955,Walker,521,France,Female,47.0,7,137781.65,1,1,1,170528.83,0
156184,15762821,Udinese,677,France,Male,33.0,5,0.0,3,0,1,117626.9,0
8815,15695465,Gibson,469,France,Female,38.0,6,0.0,2,1,0,164247.51,0
28291,15694453,Olisaemeka,603,Spain,Female,39.0,3,0.0,1,0,1,57320.92,0
13108,15697249,Lettiere,546,Germany,Female,25.0,2,132837.7,1,1,0,131647.31,0
108062,15724269,Trevisano,633,Germany,Male,30.0,9,98903.06,1,1,0,116971.05,0
85272,15776348,Ts'ui,835,Germany,Male,41.0,4,124365.42,1,0,0,180197.74,0
42338,15588580,Onyemere,696,France,Female,32.0,1,0.0,1,1,0,113046.31,0
54707,15622507,Shih,710,Spain,Female,38.0,4,124469.97,2,0,1,51704.09,0
62952,15709451,Quinn,639,Germany,Female,35.0,1,121952.75,2,1,1,142839.82,1
158077,15603028,Zikoranachidimma,634,Germany,Male,45.0,9,127480.97,1,1,0,54495.03,1
81444,15631336,Li,706,France,Female,37.0,7,0.0,2,1,0,175310.93,0
14404,15683977,Smith,645,France,Male,39.0,2,0.0,1,1,0,86410.29,0
46463,15568562,Yobachukwu,679,France,Male,30.0,2,0.0,2,1,0,164083.72,0
82280,15700540,Nucci,751,France,Male,34.0,2,132578.92,1,1,0,104889.2,0
141212,15676936,Y?an,441,France,Male,30.0,9,124924.58,1,1,0,105525.03,0
119206,15792008,Zetticci,555,Spain,Female,26.0,7,0.0,2,1,0,158918.03,0
56053,15801125,Lombardo,518,France,Female,37.0,4,80214.36,1,1,1,582.59,0
146660,15712608,Yobanna,678,Spain,Female,43.0,5,0.0,1,1,1,26116.82,1
71592,15761053,Martin,825,Germany,Female,31.0,3,132623.6,1,1,0,104469.06,1
49646,15576713,Milanesi,613,Spain,Male,34.0,5,123943.54,1,1,1,164526.67,0
68893,15572657,Nwankwo,648,France,Female,44.0,7,0.0,1,1,0,187900.12,1
62505,15591942,Zito,611,Spain,Male,33.0,7,0.0,2,1,0,3729.89,0
10585,15692137,Jen,759,France,Male,46.0,2,0.0,1,1,1,138380.11,0
45617,15673929,Nkemakolam,552,Spain,Male,38.0,2,0.0,2,1,1,93881.75,0
2891,15649862,Ch'eng,682,Germany,Female,32.0,1,141431.76,1,1,1,121365.07,0
21115,15773790,Trevisan,753,France,Female,37.0,8,127541.33,1,1,1,77965.65,0
135066,15640409,Ch'iu,729,Germany,Male,32.0,2,84719.98,2,1,1,145551.6,0
36162,15598894,Manna,616,France,Male,35.0,4,123873.18,1,1,1,115566.48,0
15962,15784320,Byrne,574,Spain,Female,34.0,9,86459.8,1,1,1,141476.56,0
15226,15586870,Ch'in,474,France,Male,42.0,5,0.0,2,1,0,126494.82,0
88639,15685576,Degtyaryov,527,Spain,Female,36.0,6,0.0,2,1,0,102280.29,0
50780,15586517,T'ien,757,France,Male,32.0,1,0.0,2,1,1,142820.06,0
8395,15803365,Small,648,Spain,Male,28.0,3,0.0,2,0,1,181543.67,0
59124,15786042,Willmore,706,Spain,Female,43.0,2,0.0,2,1,0,65413.41,0
6058,15659236,Yobanna,559,Germany,Male,39.0,7,93716.73,2,1,0,121151.1,0
85335,15621658,Mazzanti,714,France,Female,39.0,3,129855.32,1,1,0,51113.14,1
55964,15677117,Crawford,628,France,Female,61.0,8,0.0,1,1,1,133672.61,1
119577,15806945,Tung,648,France,Female,29.0,9,0.0,2,1,0,94820.85,0
2088,15596936,Curnow,642,France,Female,46.0,6,0.0,1,1,0,72762.25,1
97433,15688128,Loggia,542,Germany,Male,34.0,5,108653.93,1,0,1,144725.14,0
158521,15654346,Poninski,720,Germany,Female,43.0,1,130830.22,2,0,1,172576.56,0
147866,15811023,Chinonyelum,707,Spain,Female,43.0,8,0.0,2,0,1,176924.6,1
124900,15571529,Chineze,645,France,Female,31.0,6,129502.49,1,1,1,40463.03,0
120928,15813034,Nwebube,651,Spain,Male,37.0,2,0.0,2,1,1,33877.29,0
13456,15588515,Lombardo,531,France,Male,41.0,3,0.0,1,1,0,167066.89,1
135515,15573456,Kambinachi,707,Germany,Male,36.0,4,123544.0,2,1,1,119174.88,0
32386,15570360,Wan,641,France,Male,35.0,8,0.0,2,0,0,125986.18,0
32932,15712338,Okwudiliolisa,627,Spain,Female,33.0,3,0.0,2,1,0,161316.5,0
19217,15745624,McKenzie,629,France,Male,38.0,4,0.0,2,1,0,94845.45,0
40408,15771857,Philipp,513,France,Male,39.0,7,89039.9,1,1,1,187980.21,0
21138,15681671,Genovesi,596,Spain,Female,46.0,8,0.0,2,1,1,61811.1,0
126836,15684871,Fanucci,684,Spain,Male,33.0,7,0.0,2,1,1,142924.19,0
80572,15752601,Chidiebele,651,France,Female,44.0,9,118899.35,2,1,1,86052.02,0
96014,15723720,McKenzie,591,France,Male,31.0,9,0.0,2,1,1,48778.46,0
158445,15587419,Tsai,707,France,Male,58.0,4,71872.19,2,0,1,151925.25,0
82039,15600739,Galkin,562,Spain,Male,35.0,0,0.0,1,1,0,119899.52,1
36477,15768746,McLean,687,France,Male,38.0,4,0.0,2,1,1,173632.92,0
64448,15575410,Chia,762,Spain,Male,43.0,4,109570.21,1,1,1,61240.02,0
109817,15777923,Onyemauchechukwu,706,France,Male,26.0,6,147510.34,1,1,0,180712.28,0
48317,15618391,Chinedum,792,Spain,Male,38.0,4,0.0,2,1,0,119882.6,0
101597,15617648,Milne,682,France,Female,48.0,7,0.0,1,1,0,52795.15,1
27316,15583364,McGregor,602,France,Female,32.0,6,111871.93,1,0,0,112132.86,0
1315,15631460,Munro,459,Spain,Male,63.0,8,160903.2,1,0,1,16246.59,1
53286,15728005,Teng,678,Spain,Male,34.0,6,0.0,2,1,1,85902.39,0
158811,15606849,Milanesi,644,France,Male,35.0,1,0.0,2,1,1,126996.67,0
113189,15624781,Nucci,703,France,Male,41.0,8,152063.59,1,1,1,115147.33,0
78531,15756610,O'Donnell,656,Germany,Female,26.0,9,168001.34,2,1,0,184350.78,0
130375,15650266,Shen,727,Germany,Male,37.0,4,98899.76,1,1,1,40385.61,0
100829,15728709,Akabueze,627,Germany,Female,32.0,7,105239.1,1,1,1,103881.68,1
100418,15795527,Truscott,733,France,Female,42.0,4,133636.16,1,1,0,165385.55,0
19936,15585595,Lucciano,569,France,Female,48.0,5,0.0,1,1,1,136985.08,1
85560,15797081,Ozerova,729,France,Female,46.0,1,98649.55,1,1,1,84927.42,0
127074,15631359,Chiekwugo,661,France,Male,47.0,6,79035.88,1,0,1,169822.72,0
157455,15617982,Ma,684,Germany,Male,39.0,6,122029.3,1,1,0,147811.24,0
66428,15667559,Onwuamaeze,577,France,Male,36.0,5,0.0,2,1,1,65763.75,0
79974,15772383,Tung,547,France,Male,47.0,4,0.0,1,1,0,141756.32,1
163735,15678726,Chia,597,France,Female,34.0,1,0.0,1,1,0,1710.39,0
67383,15709487,Yobachi,602,Spain,Female,56.0,7,0.0,1,1,1,87400.48,1
161495,15603741,Y?an,679,Germany,Female,48.0,1,141806.0,1,1,0,131804.64,1
13735,15714227,Kelly,672,France,Female,53.0,7,0.0,2,1,1,136910.18,0
41398,15623346,Cremonesi,726,France,Female,35.0,7,0.0,2,0,1,172531.27,0
85423,15607509,Ozerova,564,France,Male,44.0,5,0.0,1,1,0,47388.41,0
7654,15635277,Yobanna,662,France,Male,30.0,8,105355.98,1,1,1,48233.75,0
146572,15579212,Chuang,638,France,Female,58.0,8,0.0,1,0,1,33676.48,1
6411,15691817,Iloerika,547,Spain,Female,33.0,2,0.0,2,0,1,5459.07,0
73145,15590828,Chin,590,Germany,Female,42.0,8,105906.82,1,1,0,60906.82,0
5330,15675328,Ojiofor,546,Germany,Male,33.0,8,93832.69,1,1,1,159618.19,0
36851,15751593,Mazzi,691,France,Male,34.0,6,0.0,2,0,0,57531.01,0
35360,15696637,Sung,554,Germany,Male,43.0,8,103741.14,1,1,0,47777.15,1
159479,15665181,Ndubuagha,766,France,Male,33.0,5,0.0,2,0,0,89891.4,0
14461,15581548,Yuriev,595,Spain,Female,33.0,3,0.0,2,0,1,115818.81,0
126275,15626452,Chinwenma,572,Germany,Female,34.0,5,109632.85,1,1,1,132436.12,0
99991,15784896,Teng,739,France,Male,36.0,7,102530.88,2,1,0,179093.87,0
108918,15571282,P'eng,633,Spain,Female,34.0,4,0.0,2,1,1,176492.29,0
106366,15771749,Duncan,585,France,Female,49.0,4,0.0,2,1,1,17439.66,0
150476,15687046,Ch'ang,679,France,Male,66.0,2,123537.21,1,0,1,132377.47,0
156763,15761487,Udinesi,662,France,Male,48.0,4,0.0,1,1,0,157381.14,1
141274,15587174,Kerr,567,Germany,Female,28.0,9,172310.33,2,1,1,91844.14,0
72524,15660833,Nwachukwu,651,Spain,Male,37.0,7,126683.8,1,1,0,114775.53,0
79955,15714877,MacDevitt,680,France,Female,29.0,5,0.0,1,0,1,61569.07,0
129639,15632848,Ferrari,662,Spain,Male,36.0,2,0.0,2,1,1,49826.68,0
31312,15719479,Shipton,815,Germany,Female,32.0,5,124777.88,2,1,1,98661.27,1
141473,15643696,Hsueh,850,France,Female,40.0,3,0.0,2,1,0,109159.58,0
81509,15682890,Lo,729,Spain,Male,29.0,8,0.0,2,1,1,83052.03,0
12638,15657317,Bales,472,Spain,Male,33.0,4,102287.05,1,1,0,63336.78,0
42432,15579915,Glennon,706,France,Male,29.0,2,0.0,1,1,0,139953.94,0
2588,15661349,Udegbunam,583,France,Male,28.0,6,0.0,2,1,0,106655.02,0
117437,15689322,Bevan,710,Spain,Female,31.0,3,153316.14,2,1,0,59927.99,0
886,15599182,Ch'in,639,Germany,Female,33.0,5,126823.21,2,1,0,78915.84,1
97063,15641690,Pugh,656,France,Male,29.0,4,0.0,2,0,1,143983.99,0
60755,15642937,Padovesi,550,France,Female,46.0,1,0.0,2,1,0,130590.35,0
150842,15677173,Law,555,France,Male,37.0,9,124969.13,1,1,0,60194.05,1
156025,15804919,P'eng,463,France,Male,33.0,5,0.0,2,1,1,129964.94,0
66818,15576517,Ndubueze,807,France,Male,43.0,3,0.0,1,1,0,74870.99,1
133985,15582903,Edwards,550,France,Male,38.0,7,0.0,2,1,1,170392.59,0
52875,15685320,Johnstone,774,France,Male,36.0,4,139180.2,1,0,0,123880.19,0
64865,15583090,Ch'ien,529,France,Male,32.0,4,0.0,2,1,1,47125.11,0
64251,15664547,Pinto,685,Spain,Female,48.0,7,154953.19,1,1,0,172478.19,1
22685,15727350,Walker,687,France,Male,44.0,4,0.0,2,0,1,54474.48,0
5957,15677920,Udinesi,681,Germany,Male,39.0,8,133837.37,2,1,1,85584.18,0
20714,15706647,Jordan,761,France,Male,31.0,7,0.0,1,0,0,166698.18,1
154710,15811490,Ch'ang,712,Germany,Male,37.0,9,131355.36,1,1,1,102665.46,1
36542,15690678,Brooks,599,France,Female,33.0,4,129307.32,1,1,1,172930.28,0
65085,15771536,Fyodorov,731,Spain,Male,40.0,2,0.0,1,1,0,100403.41,1
128333,15590167,Chiazagomekpele,486,Germany,Female,45.0,2,90963.21,1,0,0,116981.05,0
78407,15812850,Stradford,654,Spain,Female,67.0,5,0.0,2,1,1,85890.16,0
40386,15576935,Hsiung,657,Spain,Male,35.0,1,0.0,2,1,0,93336.3,0
104751,15782468,Hughes,627,Spain,Male,43.0,5,102773.15,2,0,1,111249.62,1
144852,15681446,Toscani,753,France,Female,41.0,8,0.0,3,1,0,48378.4,1
17436,15769596,Nkemjika,661,France,Female,41.0,2,0.0,2,1,0,181610.6,0
125302,15729771,Davide,799,Germany,Male,31.0,9,154586.92,2,1,1,88604.89,0
138343,15578186,Pirozzi,486,Germany,Female,56.0,9,115217.99,2,1,1,144995.33,1
12913,15583067,Kudryashova,704,France,Female,38.0,6,0.0,1,0,1,93767.39,0
13202,15734085,Chukwufumnanya,486,France,Female,24.0,3,0.0,2,1,1,93718.38,0
68820,15755868,Ch'ien,633,France,Male,32.0,3,0.0,2,1,1,143.34,0
56351,15753874,Johnson,588,Spain,Male,35.0,4,0.0,2,1,1,174825.57,0
101114,15774536,L?,577,France,Male,47.0,3,0.0,2,1,1,199505.29,0
105434,15781586,Tseng,695,France,Female,44.0,1,0.0,2,0,0,134417.31,0
151407,15734085,Crocker,465,Germany,Male,48.0,5,117154.9,1,1,1,127744.02,1
162784,15800229,Thorpe,694,Germany,Male,40.0,7,118050.79,1,0,1,82522.61,0
137576,15576022,Ts'ai,678,Germany,Male,33.0,9,154483.98,1,1,0,143598.5,0
119158,15717770,Marcelo,850,France,Female,55.0,7,0.0,1,0,0,171762.87,1
113894,15698902,Hsieh,678,Spain,Female,32.0,1,0.0,2,0,1,180693.9,0
76222,15658852,Pinto,691,Spain,Female,35.0,8,119912.55,1,1,0,168053.4,0
38017,15687527,Yobachukwu,638,Spain,Female,35.0,7,0.0,2,1,1,165370.66,0
14856,15742632,Kornilova,684,Spain,Female,45.0,3,99097.26,2,1,0,116977.57,0
135628,15762091,Simpson,682,Germany,Female,22.0,6,139129.92,2,1,1,63747.51,0
81415,15780088,Porter,693,Spain,Male,34.0,9,132439.99,1,1,0,177747.72,0
102999,15623471,Hao,731,France,Female,53.0,7,0.0,1,0,0,71811.9,1
7327,15645942,Macleod,689,Spain,Male,28.0,2,0.0,2,0,0,164768.82,1
85460,15583568,Yudina,700,Germany,Female,49.0,9,127187.71,1,1,1,9904.63,0
41518,15749050,Okwudilichukwu,589,France,Male,36.0,4,0.0,2,1,0,108887.44,0
67652,15796074,Kincaid,583,France,Male,33.0,3,0.0,2,1,0,107876.2,0
75835,15701412,T'ien,739,France,Male,76.0,6,0.0,2,0,1,173321.65,0
23223,15677324,Endrizzi,712,Germany,Female,34.0,3,125141.24,1,0,0,139435.12,1
22057,15766047,Chia,748,France,Female,41.0,7,91621.69,2,1,0,71139.8,0
85649,15675888,Austin,639,Spain,Female,33.0,6,72788.03,1,1,0,103608.06,0
138558,15578528,Eipper,813,Spain,Male,35.0,7,0.0,2,0,0,180593.87,0
65579,15738183,Hsueh,659,France,Female,36.0,4,0.0,2,1,0,25684.52,0
123522,15650034,K?,614,France,Female,31.0,4,0.0,2,0,0,53784.22,0
150818,15593347,Teng,582,France,Male,59.0,4,0.0,2,1,0,135650.28,0
113875,15574830,Chiu,693,Germany,Female,54.0,4,80697.44,1,1,1,9972.64,0
58061,15617486,Calabrese,667,Spain,Male,39.0,8,102395.79,1,1,1,447.73,0
